Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,   Account Balance   ,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,  Transaction Amount  ,  Account Balance After Transaction  ,Branch ID,Loan ID,  Loan Amount  ,Loan Type,Interest Rate,Loan Term,Approval/Rejection Date,Loan Status,CardID,Card Type,  Credit Limit  ,  Credit Card Balance  ,  Minimum Payment Due  ,Payment Due Date,Last Credit Card Payment Date,Rewards Points,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date,Anomaly
4805,John,Torres,29,Male,Address_4805,Louisville,19458799658,john.torres@kag.com,Current," 1,696.42 ",4/19/2007,4/21/2023,4805,3/14/2023,Transfer,"1,776.06",-79.64,49,4805,"44,083.87",Personal,175.00%,60,5/19/2020,Closed,4805,AMEX,"4,177.29","1,627.34",81.37,12/29/2023,1/21/2023,2020,4805,12/5/2023,Complaint,Resolved,4/13/2023,1
4806,Ronald,Clark,34,Male,Address_4806,Portland,19458799659,ronald.clark@kag.com,Current, 145.98 ,5/19/2001,12/12/2023,4806,9/28/2023,Transfer,551.04,-405.06,76,4806,"19,409.38",Personal,853.00%,36,6/22/2020,Approved,4806,MasterCard,"6,942.58","2,766.81",138.34,3/20/2023,7/21/2023,1342,4806,3/21/2023,Praise,Pending,5/17/2023,1
4807,David,Ramirez,26,Other,Address_4807,Denver,19458799660,david.ramirez@kag.com,Current," 2,725.71 ",12/29/2012,1/27/2023,4807,3/18/2023,Withdrawal,"1,648.62","4,374.33",33,4807,"34,780.85",Auto,488.00%,24,4/24/2022,Rejected,4807,Visa,"3,314.84","1,209.73",60.49,2/26/2023,3/25/2023,5242,4807,1/28/2023,Suggestion,Pending,6/5/2023,1
4808,Margaret,Flores,61,Other,Address_4808,Phoenix,19458799661,margaret.flores@kag.com,Savings," 9,230.88 ",7/2/2010,2/7/2023,4808,2/26/2023,Withdrawal,"3,437.38","12,668.26",87,4808,"31,078.68",Auto,707.00%,60,10/16/2020,Approved,4808,Visa,"6,625.19",127.19,6.36,6/5/2023,8/30/2023,3685,4808,11/5/2023,Complaint,Pending,3/1/2023,1
4809,Christopher,King,61,Other,Address_4809,Phoenix,19458799662,christopher.king@kag.com,Savings, 967.48 ,1/9/2018,6/21/2023,4809,12/16/2023,Deposit,"2,646.10","-1,678.62",78,4809,"24,124.98",Auto,375.00%,36,6/6/2022,Rejected,4809,AMEX,"1,578.33",97.04,4.85,12/3/2023,10/16/2023,5777,4809,11/25/2023,Suggestion,Resolved,5/18/2023,1
4810,James,Young,25,Other,Address_4810,Portland,19458799663,james.young@kag.com,Current," 1,457.04 ",7/29/2002,1/8/2023,4810,4/9/2023,Deposit,"3,055.38","-1,598.34",23,4810,"41,827.72",Personal,279.00%,12,4/1/2021,Closed,4810,Visa,"4,116.20","4,857.35",242.87,10/11/2023,4/4/2023,2651,4810,4/20/2023,Complaint,Resolved,10/15/2023,1
4811,Elizabeth,Anderson,44,Female,Address_4811,Louisville,19458799664,elizabeth.anderson@kag.com,Current," 3,271.36 ",8/28/2011,1/23/2023,4811,6/12/2023,Transfer,565.07,"2,706.29",53,4811,"2,977.36",Personal,291.00%,60,11/16/2022,Closed,4811,MasterCard,"4,488.04","2,426.87",121.34,2/20/2023,11/8/2023,8178,4811,8/30/2023,Suggestion,Pending,8/27/2023,1
4812,Margaret,Baker,59,Female,Address_4812,Detroit,19458799665,margaret.baker@kag.com,Current," 7,720.07 ",10/20/2016,5/14/2023,4812,12/12/2023,Withdrawal,"4,136.64","3,583.43",37,4812,"45,708.76",Personal,276.00%,60,1/30/2021,Rejected,4812,AMEX,"3,802.22","4,860.26",243.01,1/16/2023,1/12/2023,4057,4812,6/27/2023,Suggestion,Pending,6/14/2023,1
4813,David,Taylor,29,Male,Address_4813,Portland,19458799666,david.taylor@kag.com,Current," 7,537.68 ",11/15/2012,2/28/2023,4813,10/2/2023,Withdrawal,"4,512.91","3,024.77",22,4813,"36,184.71",Mortgage,322.00%,36,1/2/2021,Rejected,4813,MasterCard,"5,414.93","1,895.98",94.8,7/30/2023,7/4/2023,7980,4813,1/17/2023,Complaint,Pending,7/6/2023,1
4814,Brian,Allen,54,Female,Address_4814,Nashville,19458799667,brian.allen@kag.com,Current, 962.00 ,7/24/2013,2/27/2023,4814,10/4/2023,Transfer,735.3,"1,697.30",93,4814,"43,321.97",Personal,299.00%,24,2/6/2020,Approved,4814,AMEX,"6,922.72","4,095.01",204.75,8/24/2023,7/24/2023,4645,4814,12/13/2023,Suggestion,Pending,10/9/2023,1
4815,Melissa,Campbell,37,Female,Address_4815,New York,19458799668,melissa.campbell@kag.com,Current," 9,345.04 ",3/27/2005,9/13/2023,4815,12/10/2023,Withdrawal,"3,134.42","12,479.46",2,4815,"1,829.69",Auto,832.00%,60,10/24/2020,Closed,4815,AMEX,"5,499.91",699.11,34.96,7/9/2023,11/9/2023,884,4815,7/18/2023,Complaint,Resolved,9/9/2023,1
4816,Carol,Rivera,18,Female,Address_4816,Louisville,19458799669,carol.rivera@kag.com,Savings," 2,464.31 ",10/27/2019,10/9/2023,4816,1/26/2023,Withdrawal,"1,156.53","3,620.84",20,4816,"5,154.94",Auto,580.00%,36,2/22/2022,Closed,4816,MasterCard,"5,023.33",276.23,13.81,3/3/2023,12/21/2023,7642,4816,1/25/2023,Suggestion,Resolved,7/4/2023,1
4817,Emily,Thomas,26,Other,Address_4817,Charlotte,19458799670,emily.thomas@kag.com,Current," 2,878.30 ",5/31/2018,12/1/2023,4817,2/25/2023,Withdrawal,919.54,"3,797.84",5,4817,"11,088.06",Mortgage,367.00%,24,1/27/2020,Rejected,4817,Visa,"6,960.43","1,755.38",87.77,1/19/2023,12/14/2023,13,4817,1/28/2023,Praise,Pending,12/23/2023,1
4818,Emily,Lewis,64,Female,Address_4818,San Francisco,19458799671,emily.lewis@kag.com,Current," 3,925.54 ",2/5/2001,6/24/2023,4818,1/31/2023,Withdrawal,"1,030.79","2,894.75",91,4818,"30,084.48",Auto,411.00%,36,7/7/2022,Rejected,4818,Visa,"8,612.85",201.7,10.09,3/6/2023,3/16/2023,5257,4818,6/16/2023,Suggestion,Resolved,6/2/2023,1
4819,Jennifer,Rodriguez,41,Male,Address_4819,Detroit,19458799672,jennifer.rodriguez@kag.com,Savings," 6,381.48 ",6/6/2009,4/6/2023,4819,1/30/2023,Transfer,"2,611.39","8,992.87",3,4819,"5,528.62",Personal,962.00%,24,10/8/2022,Closed,4819,AMEX,"4,998.05","2,432.70",121.64,2/26/2023,6/27/2023,3616,4819,12/15/2023,Praise,Pending,1/28/2023,1
4820,Deborah,Allen,51,Female,Address_4820,Oklahoma City,19458799673,deborah.allen@kag.com,Savings," 5,260.96 ",3/1/2009,5/27/2023,4820,1/24/2023,Deposit,"4,430.64","9,691.60",82,4820,"46,645.80",Personal,265.00%,48,4/15/2020,Approved,4820,AMEX,"5,256.94","3,194.41",159.72,8/16/2023,6/4/2023,6072,4820,8/17/2023,Praise,Pending,5/15/2023,1
4821,Donna,Carter,53,Other,Address_4821,Boston,19458799674,donna.carter@kag.com,Current," 9,293.29 ",9/11/2003,4/27/2023,4821,4/6/2023,Deposit,"4,094.84","5,198.45",77,4821,"37,681.11",Auto,898.00%,60,5/26/2021,Approved,4821,Visa,"8,822.37",587.92,29.4,4/22/2023,3/2/2023,2811,4821,2/28/2023,Suggestion,Pending,1/31/2023,1
4822,Thomas,Lewis,21,Female,Address_4822,San Jose,19458799675,thomas.lewis@kag.com,Savings," 5,689.74 ",6/14/2008,8/28/2023,4822,6/7/2023,Transfer,725.48,"4,964.26",86,4822,"40,572.22",Auto,763.00%,48,8/12/2021,Approved,4822,AMEX,"1,073.47","2,114.48",105.72,9/27/2023,8/19/2023,1298,4822,8/26/2023,Complaint,Resolved,2/15/2023,1
4823,Elizabeth,Gonzalez,46,Male,Address_4823,Tucson,19458799676,elizabeth.gonzalez@kag.com,Current," 8,584.67 ",7/25/2016,12/21/2023,4823,5/1/2023,Deposit,"2,554.50","6,030.17",77,4823,"29,608.65",Personal,652.00%,36,6/3/2020,Rejected,4823,Visa,"4,710.76","4,555.45",227.77,11/21/2023,9/18/2023,7023,4823,8/1/2023,Praise,Resolved,7/1/2023,1
4824,Stephanie,Lee,40,Female,Address_4824,Boston,19458799677,stephanie.lee@kag.com,Current, 874.22 ,2/8/2006,6/3/2023,4824,6/3/2023,Withdrawal,762.91,"1,637.13",12,4824,"31,916.46",Personal,662.00%,48,1/17/2020,Rejected,4824,Visa,"1,200.07","2,828.87",141.44,7/23/2023,12/22/2023,3460,4824,7/13/2023,Suggestion,Pending,9/30/2023,1
4825,Anthony,Lee,52,Male,Address_4825,San Diego,19458799678,anthony.lee@kag.com,Savings," 8,573.43 ",8/3/2013,11/4/2023,4825,12/24/2023,Transfer,"2,195.86","6,377.57",32,4825,"11,831.83",Personal,481.00%,24,1/16/2022,Closed,4825,MasterCard,"4,388.90","2,475.17",123.76,5/31/2023,12/21/2023,2968,4825,12/10/2023,Suggestion,Resolved,10/1/2023,1
4826,Stephanie,Jones,33,Other,Address_4826,Phoenix,19458799679,stephanie.jones@kag.com,Savings," 2,057.36 ",11/26/2004,11/29/2023,4826,3/23/2023,Deposit,"2,817.00","4,874.36",58,4826,"45,592.02",Auto,495.00%,12,2/12/2022,Closed,4826,MasterCard,"3,332.53","3,221.20",161.06,11/16/2023,8/9/2023,5875,4826,9/15/2023,Suggestion,Pending,12/29/2023,1
4827,Andrew,Martinez,25,Male,Address_4827,Philadelphia,19458799680,andrew.martinez@kag.com,Savings," 3,689.29 ",2/25/2020,10/30/2023,4827,12/27/2023,Withdrawal,"4,059.78","7,749.07",71,4827,"32,796.97",Auto,816.00%,48,3/23/2020,Rejected,4827,Visa,"6,012.35","4,433.01",221.65,6/13/2023,12/7/2023,672,4827,1/28/2023,Suggestion,Resolved,1/19/2023,1
4828,Charles,Garcia,44,Male,Address_4828,El Paso,19458799681,charles.garcia@kag.com,Current," 3,266.88 ",8/30/2019,7/19/2023,4828,11/6/2023,Deposit,"4,307.91","-1,041.03",70,4828,"21,469.27",Personal,830.00%,36,6/21/2020,Approved,4828,Visa,"5,188.35","4,022.39",201.12,11/24/2023,7/14/2023,2808,4828,5/26/2023,Praise,Pending,7/29/2023,1
4829,Matthew,Gonzalez,56,Other,Address_4829,Baltimore,19458799682,matthew.gonzalez@kag.com,Current," 3,439.09 ",4/12/2011,1/14/2023,4829,11/28/2023,Transfer,148.22,"3,290.87",40,4829,"44,201.93",Auto,614.00%,60,3/9/2022,Closed,4829,MasterCard,"1,923.46","1,268.67",63.43,5/31/2023,5/12/2023,2294,4829,1/9/2023,Complaint,Resolved,5/4/2023,1
4830,Betty,Smith,29,Male,Address_4830,Columbus,19458799683,betty.smith@kag.com,Savings," 9,194.94 ",1/10/2019,6/3/2023,4830,10/4/2023,Deposit,"3,449.18","12,644.12",6,4830,"43,327.27",Mortgage,792.00%,48,12/31/2021,Rejected,4830,Visa,"5,792.60",168.8,8.44,2/10/2023,3/24/2023,435,4830,2/8/2023,Suggestion,Pending,12/6/2023,1
4831,Timothy,Martin,61,Female,Address_4831,El Paso,19458799684,timothy.martin@kag.com,Current," 4,471.78 ",11/29/2011,2/16/2023,4831,5/6/2023,Deposit,"2,056.69","6,528.47",63,4831,"1,026.42",Auto,829.00%,48,1/3/2020,Approved,4831,Visa,"7,242.89","1,482.12",74.11,2/21/2023,12/23/2023,6093,4831,11/27/2023,Complaint,Pending,7/3/2023,1
4832,Joseph,Campbell,21,Female,Address_4832,Austin,19458799685,joseph.campbell@kag.com,Current," 2,752.89 ",1/27/2011,9/5/2023,4832,10/11/2023,Deposit,"2,479.82",273.07,25,4832,"46,317.04",Auto,399.00%,12,8/26/2021,Rejected,4832,AMEX,"1,504.21","4,504.58",225.23,7/5/2023,1/13/2023,883,4832,9/4/2023,Praise,Pending,5/22/2023,1
4833,Patricia,Rivera,64,Male,Address_4833,Milwaukee,19458799686,patricia.rivera@kag.com,Savings," 3,014.58 ",6/18/2020,4/4/2023,4833,5/4/2023,Transfer,"1,117.00","4,131.58",91,4833,"18,807.93",Personal,661.00%,36,9/23/2022,Rejected,4833,MasterCard,"1,293.14","2,203.94",110.2,12/15/2023,1/3/2023,5790,4833,6/30/2023,Praise,Resolved,1/7/2023,1
4834,Mark,Davis,42,Female,Address_4834,Philadelphia,19458799687,mark.davis@kag.com,Savings," 8,053.03 ",9/3/2003,8/20/2023,4834,3/22/2023,Withdrawal,181.01,"8,234.04",69,4834,"21,685.20",Auto,492.00%,48,7/21/2020,Approved,4834,MasterCard,"8,961.36","3,747.56",187.38,8/1/2023,11/23/2023,600,4834,8/17/2023,Suggestion,Resolved,1/19/2023,1
4835,David,Martinez,23,Female,Address_4835,Austin,19458799688,david.martinez@kag.com,Current," 5,437.23 ",9/15/2007,4/16/2023,4835,12/1/2023,Transfer,"4,178.60","9,615.83",83,4835,"5,180.36",Personal,188.00%,60,6/26/2021,Closed,4835,MasterCard,"6,101.39","3,873.33",193.67,6/15/2023,3/24/2023,9412,4835,10/20/2023,Complaint,Pending,8/2/2023,1
4836,Anthony,Rodriguez,20,Other,Address_4836,San Jose,19458799689,anthony.rodriguez@kag.com,Current," 4,550.02 ",10/2/2021,8/16/2023,4836,10/6/2023,Deposit,"1,160.83","5,710.85",73,4836,"44,001.28",Auto,684.00%,24,2/17/2022,Approved,4836,AMEX,"1,978.34","3,089.52",154.48,3/29/2023,9/28/2023,664,4836,5/1/2023,Complaint,Resolved,12/24/2023,1
4837,Sandra,Carter,56,Male,Address_4837,Fort Worth,19458799690,sandra.carter@kag.com,Savings," 9,275.46 ",10/14/2022,9/15/2023,4837,6/30/2023,Transfer,"4,402.68","13,678.14",50,4837,"27,421.03",Auto,629.00%,60,2/12/2022,Rejected,4837,MasterCard,"7,464.30",937.03,46.85,12/17/2023,8/29/2023,6238,4837,8/11/2023,Complaint,Resolved,11/21/2023,1
4838,Christopher,Green,41,Female,Address_4838,Los Angeles,19458799691,christopher.green@kag.com,Savings," 9,307.08 ",3/7/2015,6/7/2023,4838,11/5/2023,Deposit,357.81,"8,949.27",40,4838,"45,379.51",Auto,192.00%,48,10/22/2022,Approved,4838,MasterCard,"8,709.80","2,592.57",129.63,1/22/2023,6/8/2023,5454,4838,7/19/2023,Complaint,Pending,5/18/2023,1
4839,Betty,Williams,38,Male,Address_4839,Sacramento,19458799692,betty.williams@kag.com,Savings," 7,585.57 ",1/8/2020,10/7/2023,4839,6/11/2023,Withdrawal,"2,048.08","9,633.65",1,4839,"39,259.97",Personal,164.00%,48,8/26/2022,Approved,4839,MasterCard,"9,703.41","2,358.69",117.93,4/21/2023,9/28/2023,5734,4839,6/24/2023,Complaint,Pending,8/11/2023,1
4840,Thomas,Hernandez,23,Male,Address_4840,Mesa,19458799693,thomas.hernandez@kag.com,Savings," 5,228.26 ",10/24/2011,9/2/2023,4840,11/20/2023,Withdrawal,"3,714.31","1,513.95",46,4840,"45,001.08",Auto,325.00%,12,7/25/2022,Rejected,4840,Visa,"8,469.83","3,199.62",159.98,9/23/2023,4/17/2023,3323,4840,3/25/2023,Suggestion,Pending,8/3/2023,1
4841,Kevin,Lopez,50,Female,Address_4841,San Francisco,19458799694,kevin.lopez@kag.com,Savings," 1,254.46 ",12/19/2022,3/23/2023,4841,12/27/2023,Deposit,"1,291.17","2,545.63",73,4841,"47,464.67",Auto,850.00%,36,4/26/2021,Closed,4841,AMEX,"7,751.21","4,186.07",209.3,4/24/2023,7/28/2023,3058,4841,5/1/2023,Suggestion,Pending,4/20/2023,1
4842,Kenneth,Martinez,25,Other,Address_4842,Louisville,19458799695,kenneth.martinez@kag.com,Current," 7,108.70 ",6/13/2018,1/23/2023,4842,1/12/2023,Transfer,"4,837.39","2,271.31",39,4842,"44,409.31",Mortgage,157.00%,12,3/6/2020,Rejected,4842,Visa,"8,905.27",163.43,8.17,6/17/2023,7/1/2023,7016,4842,2/16/2023,Suggestion,Resolved,1/15/2023,1
4843,Carol,Harris,50,Other,Address_4843,Louisville,19458799696,carol.harris@kag.com,Savings," 8,169.61 ",5/16/2016,4/27/2023,4843,5/10/2023,Deposit,"3,191.11","11,360.72",10,4843,"11,281.93",Personal,514.00%,60,9/30/2021,Rejected,4843,MasterCard,"5,387.63","1,630.51",81.53,7/2/2023,11/7/2023,5608,4843,7/23/2023,Praise,Pending,9/16/2023,1
4844,Stephanie,Carter,65,Male,Address_4844,Washington,19458799697,stephanie.carter@kag.com,Current," 8,535.21 ",12/18/2018,3/11/2023,4844,10/8/2023,Transfer,"1,094.79","9,630.00",49,4844,"4,435.51",Personal,261.00%,36,4/21/2021,Approved,4844,AMEX,"5,376.93","3,758.79",187.94,4/2/2023,2/27/2023,7289,4844,12/18/2023,Praise,Resolved,4/7/2023,1
4845,Sarah,Carter,20,Other,Address_4845,Kansas City,19458799698,sarah.carter@kag.com,Current," 5,860.47 ",11/26/2012,3/16/2023,4845,12/10/2023,Transfer,"3,970.12","1,890.35",14,4845,"31,392.41",Auto,328.00%,12,6/2/2022,Rejected,4845,Visa,"7,083.55","4,114.96",205.75,10/12/2023,3/22/2023,2562,4845,2/23/2023,Complaint,Pending,8/1/2023,-1
4846,Brian,Harris,19,Female,Address_4846,San Antonio,19458799699,brian.harris@kag.com,Current," 6,206.71 ",6/23/2004,5/15/2023,4846,12/17/2023,Deposit,"4,922.99","1,283.72",46,4846,"8,597.76",Auto,793.00%,48,2/14/2022,Approved,4846,AMEX,"8,878.75",901.65,45.08,11/15/2023,3/27/2023,4249,4846,2/17/2023,Praise,Pending,10/14/2023,1
4847,Michelle,Hernandez,55,Female,Address_4847,Charlotte,19458799700,michelle.hernandez@kag.com,Current," 7,121.98 ",10/26/2003,8/13/2023,4847,5/5/2023,Withdrawal,"1,252.98","8,374.96",40,4847,"43,292.22",Mortgage,866.00%,36,10/12/2021,Approved,4847,MasterCard,"2,878.64","1,775.61",88.78,10/10/2023,7/3/2023,5685,4847,10/29/2023,Complaint,Resolved,3/12/2023,1
4848,Joshua,Scott,57,Other,Address_4848,Albuquerque,19458799701,joshua.scott@kag.com,Savings," 8,751.90 ",9/2/2006,5/18/2023,4848,6/21/2023,Withdrawal,"4,114.30","4,637.60",89,4848,"47,425.36",Personal,622.00%,24,9/13/2020,Rejected,4848,AMEX,"4,882.17","2,503.74",125.19,7/28/2023,8/12/2023,3905,4848,2/25/2023,Complaint,Resolved,8/16/2023,1
4849,Ronald,Hill,56,Other,Address_4849,Austin,19458799702,ronald.hill@kag.com,Current, 549.70 ,1/9/2005,12/7/2023,4849,5/14/2023,Transfer,"4,886.55","-4,336.85",19,4849,"6,942.57",Mortgage,877.00%,24,8/1/2022,Closed,4849,MasterCard,"7,794.03","2,905.33",145.27,8/16/2023,6/12/2023,2847,4849,9/21/2023,Complaint,Resolved,1/23/2023,1
4850,Daniel,Sanchez,56,Male,Address_4850,Las Vegas,19458799703,daniel.sanchez@kag.com,Current," 5,675.90 ",7/22/2022,7/20/2023,4850,12/17/2023,Deposit,"1,111.45","4,564.45",17,4850,"12,556.13",Personal,871.00%,60,6/18/2020,Closed,4850,AMEX,"3,543.92","1,977.18",98.86,8/7/2023,4/18/2023,4646,4850,7/12/2023,Complaint,Pending,2/17/2023,1
4851,Timothy,Wilson,41,Other,Address_4851,Chicago,19458799704,timothy.wilson@kag.com,Savings," 3,754.05 ",6/13/2014,8/28/2023,4851,2/8/2023,Deposit,"1,180.30","2,573.75",82,4851,"31,636.03",Mortgage,299.00%,12,4/5/2021,Approved,4851,MasterCard,"1,500.47","3,564.23",178.21,12/23/2023,4/19/2023,9707,4851,3/13/2023,Suggestion,Resolved,3/29/2023,1
4852,Emily,Hill,38,Male,Address_4852,Baltimore,19458799705,emily.hill@kag.com,Current," 8,348.28 ",10/4/2021,1/25/2023,4852,6/27/2023,Deposit,"3,588.40","4,759.88",46,4852,"36,537.64",Auto,681.00%,60,3/4/2021,Approved,4852,MasterCard,"4,707.34","2,269.13",113.46,10/24/2023,10/14/2023,9546,4852,10/30/2023,Praise,Pending,2/28/2023,1
4853,Timothy,Flores,68,Female,Address_4853,Philadelphia,19458799706,timothy.flores@kag.com,Savings," 1,424.73 ",12/22/2017,8/5/2023,4853,10/7/2023,Withdrawal,"4,753.79","6,178.52",73,4853,"26,103.29",Personal,800.00%,24,9/9/2022,Approved,4853,AMEX,"9,753.08","1,659.69",82.98,12/13/2023,8/31/2023,9080,4853,6/21/2023,Complaint,Pending,3/16/2023,1
4854,Steven,Smith,35,Other,Address_4854,Los Angeles,19458799707,steven.smith@kag.com,Savings," 9,106.04 ",11/17/2002,10/7/2023,4854,1/5/2023,Withdrawal,"3,479.42","12,585.46",65,4854,"19,082.59",Personal,605.00%,48,4/16/2020,Closed,4854,Visa,"6,814.73","2,123.08",106.15,3/23/2023,1/19/2023,7534,4854,9/29/2023,Praise,Resolved,2/24/2023,1
4855,Melissa,Brown,52,Male,Address_4855,Columbus,19458799708,melissa.brown@kag.com,Savings," 1,327.67 ",7/2/2014,1/12/2023,4855,2/23/2023,Transfer,"2,528.02","-1,200.35",70,4855,"15,995.22",Auto,825.00%,48,2/1/2020,Rejected,4855,MasterCard,"7,999.78",846.83,42.34,5/16/2023,12/18/2023,6993,4855,4/11/2023,Complaint,Pending,8/14/2023,1
4856,Robert,Robinson,28,Male,Address_4856,Seattle,19458799709,robert.robinson@kag.com,Current, 984.33 ,10/15/2018,7/18/2023,4856,11/6/2023,Withdrawal,535.1,"1,519.43",38,4856,"33,632.44",Personal,666.00%,48,11/12/2020,Rejected,4856,MasterCard,"1,910.80",722.74,36.14,5/4/2023,3/25/2023,3257,4856,6/3/2023,Praise,Pending,11/18/2023,1
4857,Kevin,Lopez,28,Male,Address_4857,Milwaukee,19458799710,kevin.lopez@kag.com,Current," 3,530.34 ",12/19/2007,5/14/2023,4857,9/23/2023,Withdrawal,"4,622.63","8,152.97",17,4857,"37,483.51",Auto,356.00%,48,8/8/2020,Closed,4857,MasterCard,"5,760.39","3,114.02",155.7,5/30/2023,3/14/2023,7885,4857,6/27/2023,Complaint,Resolved,5/6/2023,1
4858,Deborah,Wright,20,Male,Address_4858,San Jose,19458799711,deborah.wright@kag.com,Current," 9,947.77 ",1/27/2002,11/11/2023,4858,3/23/2023,Deposit,354.81,"9,592.96",73,4858,"15,152.97",Auto,717.00%,48,9/18/2020,Closed,4858,Visa,"8,890.57","2,052.55",102.63,6/22/2023,7/15/2023,4922,4858,4/2/2023,Complaint,Pending,12/2/2023,1
4859,Kimberly,Gonzalez,40,Female,Address_4859,Detroit,19458799712,kimberly.gonzalez@kag.com,Current," 6,374.65 ",5/10/2020,3/24/2023,4859,8/9/2023,Deposit,"1,065.57","7,440.22",11,4859,"16,973.79",Mortgage,629.00%,24,5/21/2022,Rejected,4859,MasterCard,"8,918.66","4,708.84",235.44,1/23/2023,4/21/2023,7261,4859,2/14/2023,Praise,Pending,5/7/2023,1
4860,Michelle,Walker,18,Other,Address_4860,Fort Worth,19458799713,michelle.walker@kag.com,Current, 361.74 ,7/29/2022,11/24/2023,4860,11/27/2023,Withdrawal,"2,259.23","2,620.97",53,4860,"23,543.30",Auto,662.00%,36,8/31/2022,Approved,4860,Visa,"9,815.94","1,696.55",84.83,7/25/2023,2/17/2023,4936,4860,5/28/2023,Suggestion,Pending,8/23/2023,1
4861,William,Nguyen,40,Male,Address_4861,Seattle,19458799714,william.nguyen@kag.com,Savings," 2,567.72 ",11/15/2017,2/5/2023,4861,8/29/2023,Transfer,"2,508.10",59.62,18,4861,"23,060.63",Personal,186.00%,48,8/31/2022,Closed,4861,MasterCard,"8,422.43","3,213.23",160.66,4/19/2023,4/5/2023,2301,4861,5/15/2023,Suggestion,Pending,5/10/2023,1
4862,Stephanie,Nelson,39,Other,Address_4862,Dallas,19458799715,stephanie.nelson@kag.com,Savings," 1,576.74 ",4/2/2018,11/13/2023,4862,4/4/2023,Deposit,285.34,"1,291.40",7,4862,"42,290.08",Personal,213.00%,36,4/6/2020,Rejected,4862,AMEX,"8,866.29","3,500.60",175.03,3/21/2023,4/10/2023,3314,4862,9/5/2023,Praise,Pending,10/5/2023,1
4863,Michael,Thompson,59,Other,Address_4863,Nashville,19458799716,michael.thompson@kag.com,Current, 109.94 ,6/6/2017,8/19/2023,4863,12/29/2023,Transfer,420.67,530.61,35,4863,"22,408.57",Personal,833.00%,48,1/19/2022,Closed,4863,AMEX,"2,847.54","3,942.16",197.11,12/8/2023,4/7/2023,1271,4863,7/10/2023,Complaint,Resolved,3/10/2023,1
4864,Steven,Brown,47,Female,Address_4864,Omaha,19458799717,steven.brown@kag.com,Current," 5,197.91 ",12/17/2009,4/10/2023,4864,3/10/2023,Withdrawal,634.38,"5,832.29",44,4864,"48,942.06",Auto,488.00%,60,8/15/2022,Rejected,4864,MasterCard,"1,234.70","1,828.88",91.44,2/2/2023,1/23/2023,1624,4864,9/30/2023,Complaint,Pending,8/25/2023,-1
4865,William,Thomas,19,Other,Address_4865,Las Vegas,19458799718,william.thomas@kag.com,Current," 3,872.97 ",3/5/2022,7/18/2023,4865,1/6/2023,Withdrawal,208.08,"3,664.89",71,4865,"16,237.21",Auto,294.00%,12,10/17/2020,Approved,4865,MasterCard,"6,899.80","2,425.69",121.28,9/30/2023,4/16/2023,9773,4865,7/2/2023,Suggestion,Pending,8/7/2023,1
4866,Jessica,Miller,34,Female,Address_4866,Fresno,19458799719,jessica.miller@kag.com,Current," 6,171.47 ",5/22/2006,7/12/2023,4866,7/25/2023,Deposit,"4,887.46","11,058.93",39,4866,"34,948.22",Personal,183.00%,36,6/28/2022,Approved,4866,AMEX,"7,208.54","3,911.87",195.59,7/11/2023,11/29/2023,9546,4866,8/7/2023,Praise,Pending,12/10/2023,1
4867,Karen,Perez,58,Female,Address_4867,San Diego,19458799720,karen.perez@kag.com,Savings," 2,242.01 ",5/22/2004,6/19/2023,4867,1/16/2023,Deposit,"1,197.37","3,439.38",11,4867,"38,187.88",Mortgage,337.00%,12,5/26/2022,Closed,4867,Visa,"9,256.53","4,344.13",217.21,1/15/2023,8/12/2023,8133,4867,12/1/2023,Praise,Resolved,5/27/2023,1
4868,Ashley,Lewis,67,Male,Address_4868,Tucson,19458799721,ashley.lewis@kag.com,Current," 8,327.43 ",1/28/2019,5/22/2023,4868,3/1/2023,Deposit,"4,398.81","12,726.24",10,4868,"31,889.79",Auto,366.00%,24,7/10/2021,Closed,4868,Visa,"6,014.54","1,424.18",71.21,8/24/2023,1/25/2023,8243,4868,4/29/2023,Complaint,Pending,4/8/2023,1
4869,Deborah,Hernandez,37,Female,Address_4869,El Paso,19458799722,deborah.hernandez@kag.com,Current," 3,893.32 ",12/2/2018,9/5/2023,4869,5/22/2023,Deposit,"3,923.84",-30.52,98,4869,"18,985.34",Personal,985.00%,60,10/13/2022,Closed,4869,MasterCard,"4,816.76","1,210.69",60.53,12/21/2023,8/4/2023,8748,4869,12/30/2023,Complaint,Resolved,5/12/2023,1
4870,Elizabeth,Allen,26,Male,Address_4870,San Jose,19458799723,elizabeth.allen@kag.com,Current," 4,880.76 ",12/13/2011,11/17/2023,4870,10/16/2023,Withdrawal,"3,532.37","8,413.13",88,4870,"13,613.35",Personal,851.00%,48,6/21/2021,Approved,4870,Visa,"9,409.36","1,700.43",85.02,11/11/2023,7/4/2023,243,4870,1/14/2023,Suggestion,Pending,3/8/2023,1
